"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000161203",8355.54570799836,0.110982773192685,0.124834753829322,0.889037465836033,0.373982944776433,0.674385860349407
"ENSG00000161204",759.731071500903,-0.0669105680572354,0.139072153055809,-0.481121249560181,0.630430326326851,0.855237127572569
"ENSG00000161217",2232.68341812999,0.0391884459004867,0.0915287421787747,0.428154533402672,0.668538615818439,0.876836265387034
"ENSG00000161243",89.7405361208792,-0.0101304627485299,0.261882273266363,-0.0386832702426792,0.96914291183797,0.991944169186787
"ENSG00000161249",1594.87048833202,-0.227918843783056,0.379411204452536,-0.600717219492574,0.548028348012366,0.802182337123902
"ENSG00000161265",125.346362212695,0.00282974823122972,0.267586051253513,0.0105750961904543,0.99156245128651,0.997067573871502
"ENSG00000161267",42.4134126261392,1.56567717737216,0.37811591832094,4.14073330825293,3.46197283243465e-05,0.000636305564893481
"ENSG00000161270",0.974883791894444,1.58149159257014,1.76122567078907,0.897949433056806,0.36921250874014,NA
"ENSG00000161277",191.10669234747,0.0179661573762251,0.195027539640507,0.0921211302226446,0.926601800344691,0.979848296697805
"ENSG00000161281",329.403768143002,0.292408863333386,0.167594017208531,1.74474523735267,0.0810292250857206,0.276705211707607
"ENSG00000161298",98.1431662100609,-0.546018732499076,0.28926796742244,-1.88758795992673,0.0590812876942404,0.225361325489485
"ENSG00000161328",10.7420967556807,0.152410952246039,1.23542688454489,0.123367035437459,0.901816459545989,0.972300339509986
"ENSG00000161381",638.807783189439,-1.27537363841129,0.295961431267719,-4.30925621946198,1.63804507523398e-05,0.000334793423271507
"ENSG00000161395",414.413999772798,-0.0127120895853099,0.163081678961822,-0.0779492194723227,0.937868447007521,0.983288745989912
"ENSG00000161405",27.9218015756186,-0.0950165984463837,0.387086480189561,-0.245466073627405,0.806095574041371,0.938668112321741
"ENSG00000161509",4.795399106605,0.809940528072315,0.958066653365473,0.845390584493444,0.397892799721245,NA
"ENSG00000161513",595.432280173013,-0.941522759030662,0.334149297285798,-2.81767092338182,0.00483733600284368,0.0371606403627603
"ENSG00000161526",672.001330829401,0.0506549870966763,0.118199924935947,0.428553462484232,0.668248218883346,0.876836265387034
"ENSG00000161533",857.035338400001,-0.156293173220566,0.0972502472425724,-1.60712365934373,0.108027244205447,0.333497605788229
"ENSG00000161542",527.066074303315,-0.19731519066787,0.271524887041589,-0.726692837690595,0.46741414198165,0.747517125692934
"ENSG00000161544",1411.57017058381,-0.381640807775795,0.197870938137695,-1.92873603050397,0.0537636408420116,0.21092492609988
"ENSG00000161547",1942.79984787088,0.0847090192372713,0.135002247098254,0.62746377232981,0.530355276260964,0.788954475444326
"ENSG00000161551",185.094584088017,0.142424633686114,0.24569162188336,0.579688605555009,0.562124628681006,0.813587299443218
"ENSG00000161558",139.884958118111,-0.194210055514623,0.222262862656388,-0.87378545022551,0.382235105492908,0.681453875537386
"ENSG00000161594",5.87901211956511,-0.381905632034033,0.994065918573417,-0.384185419596826,0.700841024137116,NA
"ENSG00000161609",3.81943580274287,-0.742650299016221,0.93682670087597,-0.792729646072014,0.427935353940747,NA
"ENSG00000161610",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000161618",276.941063478896,0.0611809713432922,0.186186950865275,0.328599673924317,0.742458294563266,0.913093403625775
"ENSG00000161634",0.840361936520459,0.528983542574903,1.75049930991808,0.302190089180703,0.762507158977064,NA
"ENSG00000161638",4703.02608967636,-0.00391808310585595,0.109433136675891,-0.0358034433158959,0.971439087459945,0.99223220211801
"ENSG00000161640",3.81901164777714,-0.0108277356988807,0.895224397635022,-0.0120949962126648,0.990349824545165,NA
"ENSG00000161642",501.293098988981,-0.784410430504438,0.244432320730545,-3.2091109234656,0.00133146114566485,0.0132316135505867
"ENSG00000161643",0.59780773177006,-0.271624141419245,2.98614134994799,-0.0909615820510222,0.927523117542525,NA
"ENSG00000161647",159.566408849098,1.74649257017444,0.222356827806161,7.85445892265084,4.01501629616994e-15,5.2876018961299e-13
"ENSG00000161649",0.981646489773058,-0.720803141287637,1.93143139207195,-0.373196347665444,0.709002314284818,NA
"ENSG00000161652",4.26088464984477,0.311377309749176,0.76176371526922,0.40875838991508,0.682716978797866,NA
"ENSG00000161653",47.4835126570108,-0.299282647486337,0.259261421081797,-1.1543663003834,0.248350025202844,0.543299311237479
"ENSG00000161654",797.827569372285,0.173937066996049,0.10585011079107,1.64323934756545,0.100333421795495,0.31760997597979
"ENSG00000161664",81.7702080894837,-0.368736171306114,0.191997856267644,-1.92052233537492,0.0547919546712658,0.213642222981885
"ENSG00000161671",1475.59387731608,0.0465510022836351,0.174551593497413,0.266689070840967,0.789708569457335,0.931761777335195
"ENSG00000161677",473.310135531624,0.495693930518796,0.23594202486805,2.1009141156435,0.0356485060825057,0.158933360205931
"ENSG00000161681",113.558896062452,-0.488595697002855,0.270592387566292,-1.80565204142395,0.0709727082491082,0.254200083633982
"ENSG00000161682",304.378813525157,-0.927235484308364,0.24146521600598,-3.84003749958504,0.000123015518544137,0.0018856984092621
"ENSG00000161692",107.6598069075,0.0477815276741539,0.244157891684089,0.195699296650126,0.844845534958173,0.95516357241942
"ENSG00000161714",2299.55436427501,0.00803103615090573,0.199882902180389,0.0401787049482498,0.967950654908277,0.991687897470942
"ENSG00000161791",582.715128931573,-0.446192792651376,0.161794815908378,-2.75776940161079,0.00581972362768645,0.0425632964228449
"ENSG00000161798",0.610053404175199,0.66967107680678,2.44285075771014,0.274135075461798,0.783980819605815,NA
"ENSG00000161800",392.032747673881,0.23240657539077,0.240204891742868,0.967534731305781,0.333276787563414,0.63898808376886
"ENSG00000161807",0,NA,NA,NA,NA,NA
"ENSG00000161813",1039.36615840631,0.803120480184625,0.133526222501747,6.01470231941981,1.80217559496391e-09,9.47706575893348e-08
"ENSG00000161835",180.46648420342,-0.523124650040342,0.276053446324546,-1.89501220508337,0.0580907847279561,0.223069202511383
"ENSG00000161847",592.495472665149,0.175088998603899,0.167034708486912,1.04821926047554,0.294537598635635,0.598199266640296
"ENSG00000161849",0,NA,NA,NA,NA,NA
"ENSG00000161850",0,NA,NA,NA,NA,NA
"ENSG00000161860",7.32643645583741,1.12825390602005,0.709240560445307,1.59079157191978,0.111656490324165,NA
"ENSG00000161888",80.7050930418055,0.163382996489148,0.365276001309956,0.447286424246932,0.654668267738152,0.868741865845467
"ENSG00000161896",38.4103748628149,0.50273185522886,0.746753907060389,0.673222932582802,0.500805473775074,0.77182241786135
"ENSG00000161904",906.298633847852,0.0818733303162027,0.125796706318436,0.650838425840439,0.515150792477543,0.780508078438615
"ENSG00000161905",0.760814289649187,-0.778530599416699,2.92654269431482,-0.266024001949158,0.790220723968938,NA
"ENSG00000161911",0,NA,NA,NA,NA,NA
"ENSG00000161912",40.4848317832238,-0.132646441401738,0.420923609453186,-0.315131863413545,0.752661536613306,0.917576992031596
"ENSG00000161914",51.7849670683994,-0.196048726441895,0.279128649955198,-0.70235974155058,0.482454845104473,0.757650210401
"ENSG00000161920",163.270557439022,-0.163945524958395,0.144570175672306,-1.13402037589002,0.256786001083771,0.554070948342174
"ENSG00000161921",174.532093289407,-0.942160804789587,0.264669170352796,-3.55976785484201,0.000371182769730839,0.00469637681501551
"ENSG00000161929",24.4810113616516,-0.627078038028496,0.373811778462637,-1.67752348683998,0.0934401606266286,0.303745703517985
"ENSG00000161939",6.70183694325768,-1.50625023305042,1.45289383229657,-1.03672422551998,0.299864398496935,NA
"ENSG00000161940",2.5489665993284,-0.322876871423375,1.52558090103654,-0.211641920270501,0.832386402418336,NA
"ENSG00000161944",0.12262360047132,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000161955",117.838687037064,0.230513589030082,0.225798678034842,1.0208810389692,0.30731080351235,0.610617964707076
"ENSG00000161956",759.610783785652,0.18024001654412,0.13300313770446,1.35515612379479,0.175367820501609,0.444658570483319
"ENSG00000161958",357.591288407671,0.0499987378333484,0.224254484585368,0.222955353271052,0.823570254786629,0.946786714640901
"ENSG00000161960",6969.98118305587,0.150429878502751,0.161485492628077,0.931538035117562,0.351575319316163,0.654393506236533
"ENSG00000161970",13407.2333543902,-0.119127973188064,0.15181619498126,-0.784685541636508,0.432637961943049,0.722096311839042
"ENSG00000161973",1.32111770783065,-0.691672379971651,1.5711950481613,-0.440220570183878,0.659777362759079,NA
"ENSG00000161980",82.4311838784667,0.390818696138449,0.186778295212441,2.09242029805409,0.0364009346032884,0.160887052443624
"ENSG00000161981",247.016695974,-0.0863048183073345,0.20295271540581,-0.425245940340169,0.670657397602917,0.877807128743944
"ENSG00000161992",0,NA,NA,NA,NA,NA
"ENSG00000161996",338.241781703844,0.205232054125917,0.230274034917556,0.891251391844483,0.372794319431909,0.673502322294676
"ENSG00000161999",1092.82474252492,-0.0687608772255605,0.143528837643659,-0.479073601893677,0.631886268741135,0.85590891155393
"ENSG00000162004",40.8704426710349,0.578742807975623,0.311903811177435,1.85551694860948,0.0635224412318538,0.235969431556641
"ENSG00000162006",0,NA,NA,NA,NA,NA
"ENSG00000162009",0,NA,NA,NA,NA,NA
"ENSG00000162032",581.496309957614,0.482767623765055,0.196853770991026,2.45241745349681,0.0141899932713734,0.0837519283300665
"ENSG00000162039",2.67334749906928,1.49290224368054,1.43224236973608,1.04235307879883,0.297248011937453,NA
"ENSG00000162040",0,NA,NA,NA,NA,NA
"ENSG00000162062",11.5136448085918,-0.557228106587428,0.71233835068715,-0.782252009947104,0.434066484114131,0.723436501238162
"ENSG00000162063",76.5607641312403,-0.00802858027156383,0.207603675411759,-0.0386726307019374,0.969151394615839,0.991944169186787
"ENSG00000162065",297.961979627734,-0.266621172294899,0.200674237316422,-1.32862681259126,0.183971121567283,0.457811803505833
"ENSG00000162066",517.935042136923,-0.556442897520504,0.249723903858019,-2.22823241557553,0.0258650205066611,0.126963471718464
"ENSG00000162068",10.6442986115329,-0.799718317064293,0.611498944935547,-1.30779999489383,0.190941155958293,0.46672593931695
"ENSG00000162069",1.88279894442516,-0.176134718160932,1.27292416751544,-0.138370157984133,0.889947880597781,NA
"ENSG00000162073",81.1380054893373,0.583742405468353,0.379662512939162,1.53752974174169,0.1241636375739,0.362463047620801
"ENSG00000162076",345.018998320971,0.163605563896501,0.127606731511442,1.28210762832548,0.199804893356079,0.478804605993325
"ENSG00000162078",0.540895701503151,-0.371124987790302,3.0612443085192,-0.121233377799182,0.903506187426163,NA
"ENSG00000162086",274.591361419396,-0.0653068088655905,0.193571098748947,-0.337378923236318,0.735831271059816,0.909579219735629
"ENSG00000162104",1900.2325623549,0.13370303179187,0.177111686322252,0.754908016338344,0.450304175534837,0.73521525856782
"ENSG00000162105",211.230399444249,0.108541237957504,0.249222234564376,0.43551988107011,0.663185111410963,0.873634657883006
"ENSG00000162129",127.300871765206,-0.204930897428595,0.24153047011206,-0.848468093212073,0.396177334524845,0.695062867504532
"ENSG00000162139",180.640379795409,-0.847718184200047,0.218253798352317,-3.88409361303126,0.000102712331063281,0.00163364339248147
"ENSG00000162144",1541.07475422308,-0.203103072899832,0.189763238738133,-1.07029725172486,0.28448553108167,0.586753829256692
"ENSG00000162148",45.1725402151433,-0.285479380318152,0.339342422881164,-0.841272299214193,0.400195405353359,0.698106359603389
"ENSG00000162174",14.2483982774386,0.164813832624023,0.429302760474663,0.383910488816318,0.701044792034431,0.89273718787198
"ENSG00000162188",2.9701941401633,-0.00400625315372847,1.04151380017063,-0.00384656751842569,0.99693089073343,NA
"ENSG00000162191",1595.84626281669,0.0333098965514556,0.122046775345163,0.272927297400945,0.784909102540938,0.930150478254307
"ENSG00000162194",85.0889538236262,-0.0183667547246695,0.311781143959756,-0.0589091260985311,0.953024489101828,0.988884751234019
"ENSG00000162222",358.047292527151,0.121210731220432,0.132249588484135,0.916530120129428,0.359388917049959,0.661148507537915
"ENSG00000162227",205.275866587586,-0.0464426687853822,0.29463876233432,-0.157625793759901,0.874751677176825,0.964072687590676
"ENSG00000162231",1697.97019212909,0.20631395515197,0.121873502539434,1.692853252373,0.0904834033888307,0.297325047585993
"ENSG00000162236",827.062562033149,0.0687240858417913,0.100977713368896,0.680586671543312,0.496133062915972,0.76768605265753
"ENSG00000162241",118.681070247666,0.013706674479693,0.251789272438479,0.0544370868025842,0.956586931651865,0.989647815760557
"ENSG00000162244",11509.508776583,-0.00247886456475377,0.202695000560609,-0.012229529874431,0.990242490152394,0.997067573871502
"ENSG00000162267",9.50825258300678,2.77452310938012,1.0983977870068,2.5259729600702,0.0115378361282057,NA
"ENSG00000162298",1048.15986747854,0.394726332683871,0.102877212886118,3.83686845327761,0.000124613178035416,0.00190632988014785
"ENSG00000162300",470.99319793852,-0.119452621113032,0.125392232925533,-0.952631740627598,0.340776689330555,0.645536330195279
"ENSG00000162302",852.486811186726,0.132616844169834,0.221057604686015,0.599919846042841,0.548559655325712,0.802389026454308
"ENSG00000162337",787.568629291321,0.468170381828818,0.400375579739325,1.16932801479459,0.242271500204385,0.535337302392094
"ENSG00000162341",427.362474756342,0.59946848074589,0.1667413467428,3.59519994564142,0.000324142530877396,0.0041920497013775
"ENSG00000162344",0,NA,NA,NA,NA,NA
"ENSG00000162365",0.604931791563316,-0.167609648483616,2.95077169235791,-0.0568019711310441,0.954702943739762,NA
"ENSG00000162366",2.02024971012933,0.764444289226801,1.99658021079843,0.382876823626885,0.701811096421434,NA
"ENSG00000162367",1.75980302787281,-1.55750817931162,1.45584410241762,-1.06983170569237,0.284695068144471,NA
"ENSG00000162368",2769.86028448083,0.294873270796802,0.117608194412428,2.50725106588016,0.0121674252720423,0.0749206729708461
"ENSG00000162373",5.99609173442299,-1.10520308083909,1.13510037880755,-0.973661097708497,0.330224839125882,NA
"ENSG00000162374",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000162377",358.889152030883,0.158948672204934,0.135005406245414,1.17735042340449,0.239055668888995,0.531800544260256
"ENSG00000162378",1221.43377525435,0.0449121555801301,0.113111890994756,0.397059541531424,0.691323553929743,0.88888660067239
"ENSG00000162383",319.425545989534,-0.594545502865694,0.234858487821971,-2.53150528379616,0.0113574106258402,0.0712345949934877
"ENSG00000162384",787.187042414115,-0.134746492515457,0.104455798660398,-1.28998575707164,0.19705560335366,0.474921564734434
"ENSG00000162385",234.071128204879,0.130193515330526,0.134589871151856,0.967335165835992,0.333376509513019,0.63898808376886
"ENSG00000162390",215.851016465118,-0.296496988311751,0.152195951245103,-1.9481266478256,0.0513998109856346,0.204264008758183
"ENSG00000162391",3.34677710926759,0.499071619750641,1.04331018420695,0.478354019068642,0.632398254499503,NA
"ENSG00000162396",88.9645840949591,-0.0437937526363458,0.217167853317843,-0.201658541848043,0.840183675480883,0.953536288830571
"ENSG00000162398",0.196284843779606,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000162399",3.58988771314195,0.597318359827757,1.02082742475139,0.585131575959793,0.55845924866843,NA
"ENSG00000162402",2529.47854843463,-0.354872152894375,0.199634426167348,-1.77761000298062,0.0754679297709349,0.263902515904135
"ENSG00000162407",26271.8317891605,-1.01028716360163,0.209135039645626,-4.8307885914935,1.35993342325168e-06,3.65180703814657e-05
"ENSG00000162408",346.198495677367,0.170163277339197,0.138173970069267,1.23151471477511,0.218130416621638,0.504526247117149
"ENSG00000162409",267.015237855872,0.167377731652035,0.176038032669396,0.950804375133949,0.341703691208157,0.646564518159363
"ENSG00000162413",2310.99903467716,0.463337823555696,0.165908600689851,2.79272938008715,0.00522653969450744,0.0393299034008613
"ENSG00000162415",110.554321590775,-0.51262911416021,0.454371977610948,-1.12821463342782,0.259229285344045,0.556555708159675
"ENSG00000162419",243.217604014284,-0.233034896121111,0.146051798001512,-1.59556335019374,0.11058631559363,0.337735380049512
"ENSG00000162426",171.56402069617,1.41510590035578,0.180875675810424,7.82363849652708,5.13180396309071e-15,6.70010095008697e-13
"ENSG00000162430",4358.67151991711,0.118137928414587,0.170087798919739,0.69457026997177,0.487324649128146,0.761125840464949
"ENSG00000162433",1679.55614639365,0.0883389124471257,0.281006515145618,0.314366065147451,0.753243026712183,0.917990314601755
"ENSG00000162434",8411.70622015404,0.237929753729204,0.126664107734702,1.87843074083424,0.0603222634564443,0.228281029497214
"ENSG00000162437",265.73380176276,-0.178492319567727,0.336740925653304,-0.530058291018347,0.596071516185059,0.834797772574692
"ENSG00000162438",4.92551814505613,-0.691270491216327,0.804021879301586,-0.859765771320551,0.389918170903722,NA
"ENSG00000162441",350.726392062889,-0.423281559553478,0.127341680602744,-3.32398282753901,0.000887416601606265,0.00942491194342699
"ENSG00000162444",2.50642705214725,-0.99680143726251,1.12596890080348,-0.885283276075566,0.376003867591356,NA
"ENSG00000162456",0,NA,NA,NA,NA,NA
"ENSG00000162458",1748.75758124992,0.406878207148149,0.113259435053095,3.59244425824133,0.000327590743332513,0.00422243558108162
"ENSG00000162460",0,NA,NA,NA,NA,NA
"ENSG00000162461",37.2931370715068,0.454542512804221,0.521352693816195,0.871852237833593,0.38328899257753,0.68252931129767
"ENSG00000162482",7.45772750986051,-0.333206761650237,0.596181083066226,-0.558901936197836,0.576228647945244,NA
"ENSG00000162490",8.37522431970419,-0.783538934753894,0.739960738776159,-1.05889257861141,0.289648704515539,NA
"ENSG00000162493",1067.40194872569,1.75615320256714,0.468012646994223,3.75236270610613,0.000175175771458502,0.00253636430089772
"ENSG00000162494",0.593843053613389,2.75349354711634,2.87495910344526,0.957750509847824,0.338188580229352,NA
"ENSG00000162496",3719.47532081768,1.122115963553,0.365563655768358,3.06955012033262,0.00214381431080435,0.0196063210973018
"ENSG00000162510",12.2273936308373,-1.02691746195302,0.592915796009994,-1.73197858593687,0.0832773752372941,0.281685668355633
"ENSG00000162511",3.88761384110734,1.22036325647087,1.00693168875605,1.21196231094732,0.225526808034079,NA
"ENSG00000162512",3147.63812047918,-0.444593190220961,0.174145054570295,-2.55300497230886,0.0106797971583322,0.0678462785079453
"ENSG00000162517",900.678214166,-0.064943854810102,0.0915429016217399,-0.709436271514022,0.478053785759788,0.754966067292178
"ENSG00000162520",1438.5330664983,-0.35678548853832,0.145419070325978,-2.45349862118176,0.0141474081788588,0.0835657164074946
"ENSG00000162521",2093.15198489345,-0.172202083503533,0.0687110564017091,-2.50617720817416,0.0122044436242532,0.0750451882620035
"ENSG00000162522",797.507126098902,-0.142433478095705,0.199224338509559,-0.714940148183103,0.474646027425642,0.751779343794327
"ENSG00000162526",36.8974449354222,-0.366724655323845,0.284980888981762,-1.28683946714516,0.198150247519367,0.476516926660866
"ENSG00000162542",328.391262456721,-0.0858738088118778,0.147394804905464,-0.582610824492463,0.560155316856886,0.812008207444023
"ENSG00000162543",6.61154124117277,-1.00605932039719,1.19834868505942,-0.839538051771054,0.401167445424419,NA
"ENSG00000162545",6256.80212371243,0.78163892205919,0.270317405151536,2.89155972631882,0.00383334722478411,0.0310958991533773
"ENSG00000162551",1108.73109744522,0.307026853928465,0.469821995470076,0.653496125955686,0.513436486140135,0.779079809898041
"ENSG00000162552",2.57506460896184,-1.84518582590384,1.33915674909687,-1.37787143077033,0.168242987013303,NA
"ENSG00000162571",0.676516836159667,0.966415108188459,2.43832609862694,0.396343667376018,0.691851517316892,NA
"ENSG00000162572",125.654471713925,-0.67254727432162,0.28298833021563,-2.37659013645247,0.0174734916682352,0.0975482302976306
"ENSG00000162576",10662.7690095301,0.11951866498744,0.124519212653481,0.959841155758375,0.337135165538079,0.642414705847283
"ENSG00000162585",723.563627735578,0.0923343404339626,0.182186460677778,0.506812306965383,0.61228652027551,0.843797392330208
"ENSG00000162591",666.515873012982,0.0417485728856922,0.427551627660506,0.0976456881105415,0.92221364396263,0.979524424703455
"ENSG00000162592",0.683556745304131,-2.81888234523793,2.23381241007731,-1.2619154287626,0.206979219580909,NA
"ENSG00000162594",0.547448658317719,0.533671701447266,2.47230332426616,0.215860123719112,0.829096780944982,NA
"ENSG00000162595",62.9900879208446,-1.12263511458165,0.753525623250788,-1.48984331778724,0.136265438271573,0.382599195888575
"ENSG00000162598",5.62725494880645,1.97845122133045,0.984548645497206,2.00950072947519,0.0444840574011051,NA
"ENSG00000162599",581.181240207522,0.214808929893325,0.293237967825181,0.732541326372125,0.463838228293915,0.745102881577358
"ENSG00000162600",284.61872117002,0.0176285084583702,0.194812312569343,0.0904897037865376,0.927898075574549,0.980260627411868
"ENSG00000162601",1047.78507948634,0.0166729078891471,0.160104886251129,0.104137408167513,0.917060304805749,0.97735243092426
"ENSG00000162604",832.935867396351,0.610970970998004,0.179492112362272,3.40388757454071,0.000664340907043868,0.0074695197009498
"ENSG00000162607",553.258825307578,-0.0530597996474987,0.135582428307709,-0.391347170203189,0.695540636637397,0.890604706705009
"ENSG00000162613",1436.36493779909,0.0415760152635241,0.147021049674352,0.282789541739867,0.777338171731266,0.927559514398896
"ENSG00000162614",5646.18313812308,1.97114016269575,0.150211157601104,13.1224617010825,2.44850120816204e-39,2.64875362840101e-36
"ENSG00000162616",1478.62500195149,1.36934253652348,0.163267773775148,8.38709627050675,4.98296928218895e-17,8.57580338394905e-15
"ENSG00000162618",200.120128827868,-0.590308522614999,0.473567050237091,-1.2465151921348,0.212575315304687,0.496063659520721
"ENSG00000162620",8.82163827217558,0.708494181444094,0.903225510736155,0.784404529126564,0.432802781680689,NA
"ENSG00000162621",0,NA,NA,NA,NA,NA
"ENSG00000162623",537.180610154314,0.0184640326579894,0.142852720581515,0.129252229728824,0.897158069426938,0.970463464143345
"ENSG00000162624",0.13880171053401,0.894699722854173,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000162627",713.963622023584,-0.120048848587441,0.107176734045837,-1.12010176141492,0.26267040012092,0.561092131146873
"ENSG00000162630",42.9406634672398,2.86253178374042,0.63403884077057,4.51475777140322,6.33891773326624e-06,0.000143502106233658
"ENSG00000162631",19.3412288205304,-0.96928307472853,0.868241134524938,-1.11637543556247,0.264261463735744,0.562744638396773
"ENSG00000162636",715.534084317084,-0.455574352361826,0.183851871409899,-2.47794242652075,0.0132142466103779,0.0797012205950513
"ENSG00000162639",36.399882744844,-0.23193472985385,0.307009856784944,-0.755463463885842,0.449970946491466,0.734988134664932
"ENSG00000162641",13.0585421891855,0.707792961197267,0.557217817380282,1.27022672125759,0.204003881923296,0.484679328007681
"ENSG00000162642",293.643012192265,-0.0602873565702396,0.139032018674334,-0.433622104786205,0.664562880206022,0.87457009421595
"ENSG00000162643",93.6536541505661,-1.70022864301322,0.363000256854947,-4.6838221486235,2.81574349205503e-06,7.03703550943456e-05
"ENSG00000162645",1306.67375117135,-0.27881823840721,0.169723489859089,-1.64277931498283,0.100428601444671,0.317800077074706
"ENSG00000162650",108.753606976127,0.285936664796619,0.185781486608072,1.53910203872917,0.123779387422089,0.361969264820919
"ENSG00000162654",75.9886710213917,-0.454699735065095,0.233289881904579,-1.94907610802889,0.0512863364219363,0.20407017622809
"ENSG00000162664",920.750281288416,-0.511270832733621,0.087730816057388,-5.82772229542672,5.61889775970339e-09,2.75398726766045e-07
"ENSG00000162669",4.65635948122956,-1.56399455371258,1.44326590199171,-1.08364962516905,0.278520178892023,NA
"ENSG00000162670",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000162676",2.42488184587799,0.24771474645069,1.26871723303697,0.195248192426397,0.845198652878951,NA
"ENSG00000162685",0,NA,NA,NA,NA,NA
"ENSG00000162687",144.393395692278,0.857327971636581,0.280818730357133,3.05295864897,0.00226597160693253,0.0205252033415031
"ENSG00000162688",926.361175474636,0.423246357775752,0.187735184155331,2.2544860713246,0.0241656059501824,0.121228255089603
"ENSG00000162692",501.804184764929,-3.5333340462735,0.334335415384754,-10.5682314337155,4.18308626673198e-26,1.97977629717674e-23
"ENSG00000162694",918.028754007795,-0.448785740521005,0.0896136010962941,-5.00800921992593,5.49959009116022e-07,1.64282627082094e-05
"ENSG00000162695",860.737417101279,0.210109481111327,0.111700265206469,1.88101147945312,0.0599703572969347,0.227460821753588
"ENSG00000162699",0,NA,NA,NA,NA,NA
"ENSG00000162702",675.943103788697,-0.117121529394644,0.203222331274013,-0.576322142652348,0.564397458874187,0.814832037519615
"ENSG00000162704",2647.51641081926,0.896589376641977,0.110481081617058,8.11532041068963,4.84504737022742e-16,7.41194367899942e-14
"ENSG00000162706",2.78472987969655,-0.773821770082238,1.28239975998808,-0.603416964215143,0.546231339610037,NA
"ENSG00000162711",5.1359110233166,-0.553248997701344,0.85847438531235,-0.64445603406099,0.519279758875956,NA
"ENSG00000162714",748.286496398934,-0.201200143244433,0.157611538528049,-1.27655719323257,0.20175862278916,0.481444762497266
"ENSG00000162722",55.6568584569575,-0.185311756546387,0.425716057229102,-0.435294261044657,0.663348850013271,0.873684359965196
"ENSG00000162723",0.564922634831524,0.665341355700884,3.00004523187884,0.221777108101867,0.824487400798998,NA
"ENSG00000162727",0,NA,NA,NA,NA,NA
"ENSG00000162728",0.92252947519339,-2.3735607042086,2.67086123646203,-0.888687391095145,0.374171109377055,NA
"ENSG00000162729",375.237379625786,0.242176857420371,0.294247915432905,0.823036781973713,0.410487076955645,0.706149169350721
"ENSG00000162733",19881.2263914396,0.143080135279895,0.1706905730067,0.838242749787237,0.401894381986213,0.699415907045418
"ENSG00000162734",9883.9929032974,-0.0868546375046045,0.189805880132113,-0.457597190583084,0.647241862276158,0.864078398070644
"ENSG00000162735",1742.86919019407,0.0959722157705446,0.0769430740483388,1.24731454984825,0.212282184523561,0.495840283575135
"ENSG00000162736",4496.95595004734,0.0711804590718288,0.164971434817467,0.431471418979816,0.666125629926667,0.875441014679177
"ENSG00000162738",9.1761744127688,-2.17942140970236,1.18986414831661,-1.83165566656139,0.0670027376339808,NA
"ENSG00000162739",3.58167710395845,-0.290462067748084,0.884741831717571,-0.328301496928435,0.742683712461866,NA
"ENSG00000162745",163.52455476956,-0.717358646753158,0.446629163816461,-1.60616167700135,0.108238391184068,0.333828626581458
"ENSG00000162746",10.3192855545387,-0.538822599559804,0.634540983381029,-0.849153346547913,0.395795969332544,0.694753124193483
"ENSG00000162747",0,NA,NA,NA,NA,NA
"ENSG00000162753",0.367341924600803,2.10448980878486,3.49377277856627,0.602354515352448,0.546938179926894,NA
"ENSG00000162755",13.5118195360217,0.231289607766584,0.914870986656368,0.252811173531573,0.800414132896384,0.936477709579916
"ENSG00000162757",42.7168042435441,-0.375584869421266,0.282598403804429,-1.32904101497044,0.183834438678743,0.45767870591087
"ENSG00000162761",0,NA,NA,NA,NA,NA
"ENSG00000162763",0,NA,NA,NA,NA,NA
"ENSG00000162769",83.3016536886201,-0.147916721991925,0.347109330765001,-0.42613870870578,0.670006775620878,0.877519355981473
"ENSG00000162771",0.221256680762682,1.53940926805239,3.52295592936864,0.43696523570429,0.662136560102751,NA
"ENSG00000162772",370.386762363785,1.78645878476488,0.362337817521599,4.93036801122309,8.20748544497439e-07,2.32775968284901e-05
"ENSG00000162775",164.964361453637,0.233370877751348,0.144361772687746,1.61656977055919,0.105971181558088,0.329622827007031
"ENSG00000162777",167.999904815976,-0.595599598724628,0.438818362406131,-1.35728048265536,0.174692106382856,0.443410728852825
"ENSG00000162779",4.78531517047778,1.48643016891666,1.1333273917966,1.3115629073081,0.189667655273067,NA
"ENSG00000162782",0.263036354459798,1.70103957139276,3.517325312939,0.483617356954513,0.628657454288763,NA
"ENSG00000162783",786.108888534111,0.0366331215166244,0.168628696885902,0.217241324834593,0.828020281031284,0.948424254937407
"ENSG00000162804",3402.0758220724,-0.130829475407191,0.235963163007557,-0.554448727249013,0.579271786228776,0.823437992491603
"ENSG00000162813",349.900200462908,-0.0944627951459932,0.156122905323651,-0.605054043480466,0.545143088389828,0.800404072571278
